# Title: August 2025 Contiguous U.S. County Precipitation
# Units: Inches
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
WA-037,Kittitas County,Washington,0.63,84,-0.01,0.64
WA-039,Klickitat County,Washington,0.22,75,-0.11,0.33
WA-041,Lewis County,Washington,1.57,83,0.05,1.52
WA-043,Lincoln County,Washington,0.38,81,-0.08,0.46
WA-045,Mason County,Washington,2.24,99,0.71,1.53
WA-047,Okanogan County,Washington,1.12,92,0.21,0.91
WA-049,Pacific County,Washington,2.62,102,0.87,1.75
WA-051,Pend Oreille County,Washington,1.3,83,0.05,1.25
WA-053,Pierce County,Washington,1.86,89,0.29,1.57
WA-055,San Juan County,Washington,1.13,90,0.13,1
WA-057,Skagit County,Washington,2.5,96,0.6,1.9
WA-059,Skamania County,Washington,1.72,94,0.33,1.39
WA-061,Snohomish County,Washington,2.69,97,0.73,1.96
WA-063,Spokane County,Washington,0.33,48,-0.39,0.72
WA-065,Stevens County,Washington,0.89,81,-0.06,0.95
WA-067,Thurston County,Washington,1.27,87,0.1,1.17
WA-069,Wahkiakum County,Washington,1.67,90,0.1,1.57
WA-071,Walla Walla County,Washington,0.11,37,-0.31,0.42
WA-073,Whatcom County,Washington,2.47,99,0.66,1.81
WA-075,Whitman County,Washington,0.31,54,-0.26,0.57
WA-077,Yakima County,Washington,0.39,76,-0.06,0.45
WV-001,Barbour County,West Virginia,2.03,8,-2.37,4.4
WV-003,Berkeley County,West Virginia,1.44,10,-2.28,3.72
WV-005,Boone County,West Virginia,1.41,2,-2.86,4.27
WV-007,Braxton County,West Virginia,1.36,2,-3.09,4.45
WV-009,Brooke County,West Virginia,0.55,1,-3.24,3.79
WV-011,Cabell County,West Virginia,1.14,4,-2.75,3.89
WV-013,Calhoun County,West Virginia,1.38,4,-2.88,4.26
WV-015,Clay County,West Virginia,1.42,3,-3.05,4.47
WV-017,Doddridge County,West Virginia,1.61,3,-2.6,4.21
WV-019,Fayette County,West Virginia,2.13,5,-2.36,4.49
WV-021,Gilmer County,West Virginia,1.41,3,-2.89,4.3
WV-023,Grant County,West Virginia,1.93,9,-1.94,3.87
WV-025,Greenbrier County,West Virginia,2.42,19,-1.69,4.11
WV-027,Hampshire County,West Virginia,1.95,18,-1.72,3.67
WV-029,Hancock County,West Virginia,0.58,2,-2.98,3.56
WV-031,Hardy County,West Virginia,2.01,16,-1.77,3.78
WV-033,Harrison County,West Virginia,1.75,5,-2.39,4.14
WV-035,Jackson County,West Virginia,0.78,2,-3.12,3.9
WV-037,Jefferson County,West Virginia,1.38,8,-2.49,3.87
WV-039,Kanawha County,West Virginia,1.18,3,-3.1,4.28
WV-041,Lewis County,West Virginia,1.53,2,-2.8,4.33
WV-043,Lincoln County,West Virginia,1.19,3,-2.87,4.06
WV-045,Logan County,West Virginia,1.98,7,-2.23,4.21
WV-047,McDowell County,West Virginia,2.36,11,-1.73,4.09
WV-049,Marion County,West Virginia,1.8,9,-2.23,4.03
WV-051,Marshall County,West Virginia,0.76,1,-3.19,3.95
WV-053,Mason County,West Virginia,0.51,1,-3.34,3.85
WV-055,Mercer County,West Virginia,2.09,13,-1.75,3.84
WV-057,Mineral County,West Virginia,1.96,17,-1.57,3.53
WV-059,Mingo County,West Virginia,2.42,17,-1.63,4.05
WV-061,Monongalia County,West Virginia,1.9,8,-2.15,4.05
WV-063,Monroe County,West Virginia,2.71,37,-1.07,3.78
WV-065,Morgan County,West Virginia,1.63,12,-1.98,3.61
WV-067,Nicholas County,West Virginia,1.46,1,-3.31,4.77
WV-069,Ohio County,West Virginia,0.51,1,-3.31,3.82
WV-071,Pendleton County,West Virginia,1.75,7,-2.22,3.97
WV-073,Pleasants County,West Virginia,1.31,5,-2.82,4.13
WV-075,Pocahontas County,West Virginia,1.77,3,-2.68,4.45
WV-077,Preston County,West Virginia,2.09,5,-2.35,4.44
WV-079,Putnam County,West Virginia,0.92,2,-3.06,3.98
WV-081,Raleigh County,West Virginia,2.57,16,-1.63,4.2
WV-083,Randolph County,West Virginia,2.23,6,-2.66,4.89
WV-085,Ritchie County,West Virginia,1.2,3,-2.89,4.09
WV-087,Roane County,West Virginia,1.17,4,-2.96,4.13
WV-089,Summers County,West Virginia,2.54,32,-1.22,3.76
WV-091,Taylor County,West Virginia,1.93,9,-2.2,4.13
WV-093,Tucker County,West Virginia,2.24,11,-2.38,4.62
WV-095,Tyler County,West Virginia,1.53,5,-2.71,4.24
WV-097,Upshur County,West Virginia,1.88,2,-2.94,4.82
WV-099,Wayne County,West Virginia,1.53,6,-2.39,3.92
WV-101,Webster County,West Virginia,1.58,1,-3.61,5.19
WV-103,Wetzel County,West Virginia,1.47,3,-2.72,4.19
WV-105,Wirt County,West Virginia,0.98,2,-3.06,4.04
WV-107,Wood County,West Virginia,1,2,-2.9,3.9
WV-109,Wyoming County,West Virginia,2.38,12,-1.79,4.17
WI-001,Adams County,Wisconsin,4.09,80,0.35,3.74
WI-003,Ashland County,Wisconsin,2.83,45,-1.18,4.01
WI-005,Barron County,Wisconsin,3.09,45,-0.97,4.06
WI-007,Bayfield County,Wisconsin,2.07,21,-1.7,3.77
WI-009,Brown County,Wisconsin,2.3,36,-0.93,3.23
WI-011,Buffalo County,Wisconsin,5.24,100,1.41,3.83
WI-013,Burnett County,Wisconsin,2.59,30,-1.3,3.89
WI-015,Calumet County,Wisconsin,3.03,66,-0.34,3.37
WI-017,Chippewa County,Wisconsin,3.23,49,-0.81,4.04
WI-019,Clark County,Wisconsin,4.15,80,0.21,3.94
WI-021,Columbia County,Wisconsin,4.39,90,0.71,3.68
WI-023,Crawford County,Wisconsin,4.84,94,0.78,4.06
WI-025,Dane County,Wisconsin,5.22,106,1.52,3.7
WI-027,Dodge County,Wisconsin,5.95,121,2.45,3.5
WI-029,Door County,Wisconsin,2.25,35,-0.9,3.15
WI-031,Douglas County,Wisconsin,1.91,18,-1.87,3.78
WI-033,Dunn County,Wisconsin,3.76,63,-0.2,3.96
WI-035,Eau Claire County,Wisconsin,4.01,71,-0.03,4.04
WI-037,Florence County,Wisconsin,2.71,49,-0.79,3.5
WI-039,Fond du Lac County,Wisconsin,3.96,88,0.43,3.53
WI-041,Forest County,Wisconsin,2.93,42,-0.86,3.79
WI-043,Grant County,Wisconsin,6.07,109,1.99,4.08
WI-045,Green County,Wisconsin,4.56,92,0.63,3.93
WI-047,Green Lake County,Wisconsin,4.52,103,0.94,3.58
WI-049,Iowa County,Wisconsin,6.13,114,2.23,3.9
WI-051,Iron County,Wisconsin,3.26,55,-0.72,3.98
WI-053,Jackson County,Wisconsin,4.04,80,0.1,3.94
WI-055,Jefferson County,Wisconsin,5.95,117,2.38,3.57
WI-057,Juneau County,Wisconsin,4.38,88,0.57,3.81
WI-059,Kenosha County,Wisconsin,2.61,53,-0.81,3.42
WI-061,Kewaunee County,Wisconsin,2.09,32,-1.04,3.13
WI-063,La Crosse County,Wisconsin,3.14,55,-0.67,3.81
WI-065,Lafayette County,Wisconsin,5.49,106,1.49,4
WI-067,Langlade County,Wisconsin,2.63,35,-1.23,3.86
WI-069,Lincoln County,Wisconsin,2.87,43,-1.12,3.99
WI-071,Manitowoc County,Wisconsin,2.65,50,-0.6,3.25
WI-073,Marathon County,Wisconsin,3.1,51,-0.73,3.83
WI-075,Marinette County,Wisconsin,2.1,23,-1.34,3.44
WI-077,Marquette County,Wisconsin,4.59,99,0.97,3.62
WI-078,Menominee County,Wisconsin,2.11,20,-1.53,3.64
WI-079,Milwaukee County,Wisconsin,8.09,129,4.84,3.25
WI-081,Monroe County,Wisconsin,3.83,78,-0.02,3.85
WI-083,Oconto County,Wisconsin,1.95,21,-1.48,3.43
WI-085,Oneida County,Wisconsin,3.3,56,-0.71,4.01
WI-087,Outagamie County,Wisconsin,2.55,47,-0.82,3.37
WI-089,Ozaukee County,Wisconsin,8.77,130,5.51,3.26
WI-091,Pepin County,Wisconsin,5.37,103,1.57,3.8
WI-093,Pierce County,Wisconsin,4.68,91,0.96,3.72
WI-095,Polk County,Wisconsin,2.88,40,-1.15,4.03
WI-097,Portage County,Wisconsin,3.13,51,-0.62,3.75
WI-099,Price County,Wisconsin,3.46,59,-0.71,4.17
WI-101,Racine County,Wisconsin,3.83,85,0.49,3.34
WI-103,Richland County,Wisconsin,4.64,96,0.84,3.8
WI-105,Rock County,Wisconsin,5.8,107,2.03,3.77
WI-107,Rusk County,Wisconsin,2.93,41,-1.11,4.04
WI-109,St. Croix County,Wisconsin,3.89,64,0.08,3.81
WI-111,Sauk County,Wisconsin,4.45,91,0.73,3.72
WI-113,Sawyer County,Wisconsin,2.66,36,-1.41,4.07
WI-115,Shawano County,Wisconsin,2.21,28,-1.41,3.62
WI-117,Sheboygan County,Wisconsin,4.04,96,0.75,3.29
WI-119,Taylor County,Wisconsin,3.68,62,-0.25,3.93
WI-121,Trempealeau County,Wisconsin,4.52,90,0.63,3.89
WI-123,Vernon County,Wisconsin,3.39,61,-0.48,3.87
WI-125,Vilas County,Wisconsin,3.31,57,-0.65,3.96
WI-127,Walworth County,Wisconsin,5.24,109,1.56,3.68
WI-129,Washburn County,Wisconsin,2.63,31,-1.31,3.94
WI-131,Washington County,Wisconsin,8.28,127,4.87,3.41
WI-133,Waukesha County,Wisconsin,8.12,128,4.7,3.42
WI-135,Waupaca County,Wisconsin,2.78,53,-0.8,3.58
WI-137,Waushara County,Wisconsin,3.81,79,0.19,3.62
WI-139,Winnebago County,Wisconsin,3.33,76,-0.14,3.47
WI-141,Wood County,Wisconsin,3.39,59,-0.47,3.86
WY-001,Albany County,Wyoming,1.27,73,0.01,1.26
WY-003,Big Horn County,Wyoming,0.48,41,-0.34,0.82
WY-005,Campbell County,Wyoming,0.68,46,-0.36,1.04
WY-007,Carbon County,Wyoming,0.88,58,-0.16,1.04
WY-009,Converse County,Wyoming,0.77,49,-0.24,1.01
WY-011,Crook County,Wyoming,1.5,78,0.05,1.45
WY-013,Fremont County,Wyoming,0.73,66,-0.14,0.87
WY-015,Goshen County,Wyoming,1.53,90,0.27,1.26
WY-017,Hot Springs County,Wyoming,0.41,36,-0.45,0.86
WY-019,Johnson County,Wyoming,0.77,58,-0.2,0.97
WY-021,Laramie County,Wyoming,1.43,63,-0.1,1.53
WY-023,Lincoln County,Wyoming,0.86,58,-0.23,1.09
WY-025,Natrona County,Wyoming,0.57,58,-0.18,0.75
WY-027,Niobrara County,Wyoming,0.73,35,-0.53,1.26
WY-029,Park County,Wyoming,0.89,44,-0.43,1.32
WY-031,Platte County,Wyoming,1.32,86,0.2,1.12
WY-033,Sheridan County,Wyoming,1.13,79,0.03,1.1
WY-035,Sublette County,Wyoming,1.2,82,0.01,1.19
WY-037,Sweetwater County,Wyoming,0.64,57,-0.17,0.81
WY-039,Teton County,Wyoming,1.64,86,0.13,1.51
WY-041,Uinta County,Wyoming,0.78,50,-0.33,1.11
WY-043,Washakie County,Wyoming,0.26,24,-0.46,0.72
WY-045,Weston County,Wyoming,1.24,67,-0.13,1.37
